source_subject,target_subject,proxy_a_distance,coral_distance,proxy_rank,coral_rank,selection_score,probe_selected_count,probe_selected_fraction_of_cap,probe_candidate_coverage,probe_pseudo_balance,probe_agreement,probe_trial_coherence,probe_mean_selected_conf,probe_transferability_score,selection_stage,selected_source
s01,s09,2.0,13.535649817826018,1.0,31.0,32.0,,,,,,,,,stage1_pruned,s14
s06,s10,2.0,6.945721199083315,1.0,1.0,2.0,60.0,0.6666666666666666,0.20603448275862069,1.0,1.0,0.7370689655172413,0.8694919155951075,0.7320952854349279,stage2_probe,s06
s16,s10,2.0,7.68346174412253,1.0,4.0,5.0,25.0,0.2777777777777778,0.10517241379310345,0.5,1.0,0.7103448275862069,0.8332549324805604,0.5464328615665568,stage2_probe,s06
s08,s10,2.0,7.82499346407384,1.0,5.0,6.0,32.0,0.35555555555555557,0.0353448275862069,0.5,1.0,0.6655172413793103,0.7937111816605176,0.5331913062094626,stage2_probe,s06
s19,s10,2.0,6.969381209424388,1.0,2.0,3.0,5.0,0.05555555555555555,0.14482758620689656,0.5,1.0,0.6232758620689656,0.9288457972555904,0.5083963128512853,stage2_probe,s06
s32,s10,2.0,7.359953167442614,1.0,3.0,4.0,9.0,0.1,0.008620689655172414,0.5,1.0,0.5448275862068965,0.7744386791260012,0.4644115891287139,stage2_probe,s06
s15,s10,2.0,7.983912143540416,1.0,6.0,7.0,,,,,,,,,stage1_pruned,s06
s31,s10,2.0,8.408118032185623,1.0,7.0,8.0,,,,,,,,,stage1_pruned,s06
s05,s10,2.0,8.863939482059914,1.0,8.0,9.0,,,,,,,,,stage1_pruned,s06
s13,s10,2.0,8.945351620012215,1.0,9.0,10.0,,,,,,,,,stage1_pruned,s06
s07,s10,2.0,9.0454889460455,1.0,10.0,11.0,,,,,,,,,stage1_pruned,s06
s21,s10,2.0,9.183495728611314,1.0,11.0,12.0,,,,,,,,,stage1_pruned,s06
s23,s10,2.0,9.213573777455121,1.0,12.0,13.0,,,,,,,,,stage1_pruned,s06
s18,s10,2.0,9.263602260618597,1.0,13.0,14.0,,,,,,,,,stage1_pruned,s06
s27,s10,2.0,9.333944196952862,1.0,14.0,15.0,,,,,,,,,stage1_pruned,s06
s14,s10,2.0,9.377326486002827,1.0,15.0,16.0,,,,,,,,,stage1_pruned,s06
s20,s10,2.0,9.399978338732224,1.0,16.0,17.0,,,,,,,,,stage1_pruned,s06
s17,s10,2.0,9.456470334406417,1.0,17.0,18.0,,,,,,,,,stage1_pruned,s06
s29,s10,2.0,9.675366385585466,1.0,18.0,19.0,,,,,,,,,stage1_pruned,s06
s03,s10,2.0,9.747951697095488,1.0,19.0,20.0,,,,,,,,,stage1_pruned,s06
s09,s10,2.0,9.965329754704033,1.0,20.0,21.0,,,,,,,,,stage1_pruned,s06
s30,s10,2.0,10.002991926627413,1.0,21.0,22.0,,,,,,,,,stage1_pruned,s06
s02,s10,2.0,10.008899957323255,1.0,22.0,23.0,,,,,,,,,stage1_pruned,s06
s28,s10,2.0,10.043749062693758,1.0,23.0,24.0,,,,,,,,,stage1_pruned,s06
s04,s10,2.0,10.143313656713305,1.0,24.0,25.0,,,,,,,,,stage1_pruned,s06
s24,s10,2.0,10.182497512435374,1.0,25.0,26.0,,,,,,,,,stage1_pruned,s06
s12,s10,2.0,10.232368722597483,1.0,26.0,27.0,,,,,,,,,stage1_pruned,s06
s26,s10,2.0,10.24146678418497,1.0,27.0,28.0,,,,,,,,,stage1_pruned,s06
s25,s10,2.0,11.31543013799365,1.0,28.0,29.0,,,,,,,,,stage1_pruned,s06
s01,s10,2.0,11.334938829431639,1.0,29.0,30.0,,,,,,,,,stage1_pruned,s06
s22,s10,2.0,12.708007813069507,1.0,30.0,31.0,,,,,,,,,stage1_pruned,s06
s11,s10,2.0,12.876573336645237,1.0,31.0,32.0,,,,,,,,,stage1_pruned,s06
s02,s11,2.0,11.829796041323021,1.0,5.0,6.0,20.0,0.2222222222222222,0.09913793103448276,0.5,1.0,0.6974137931034482,0.8382536479130838,0.5345563605565737,stage2_probe,s02
s24,s11,2.0,11.569892474708661,1.0,4.0,5.0,3.0,0.03333333333333333,0.09051724137931035,0.5,1.0,0.6672413793103449,0.9004093296393755,0.5015721906198998,stage2_probe,s02
s25,s11,2.0,10.049997312395204,1.0,1.0,2.0,5.0,0.05555555555555555,0.03793103448275862,0.5,1.0,0.6836206896551724,0.8403899673686185,0.49466317652935055,stage2_probe,s02
s04,s11,2.0,10.29694898404781,1.0,3.0,4.0,8.0,0.08888888888888889,0.045689655172413794,0.0,1.0,0.6663793103448276,0.8240728443116584,0.39695076865236456,stage2_probe,s02
s22,s11,2.0,10.117549211770037,1.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,0.6189655172413793,0.0,0.3237931034482759,stage2_probe,s02
s12,s11,2.0,11.990547304340677,1.0,6.0,7.0,,,,,,,,,stage1_pruned,s02
s09,s11,2.0,12.340580020563413,1.0,7.0,8.0,,,,,,,,,stage1_pruned,s02
s28,s11,2.0,12.711805126709049,1.0,8.0,9.0,,,,,,,,,stage1_pruned,s02
s17,s11,2.0,12.746222054004166,1.0,9.0,10.0,,,,,,,,,stage1_pruned,s02
s14,s11,2.0,12.790370620361491,1.0,10.0,11.0,,,,,,,,,stage1_pruned,s02
s06,s11,2.0,12.947596955678039,1.0,11.0,12.0,,,,,,,,,stage1_pruned,s02
s10,s11,2.0,13.009920027666807,1.0,12.0,13.0,,,,,,,,,stage1_pruned,s02
s18,s11,2.0,13.13390018127111,1.0,13.0,14.0,,,,,,,,,stage1_pruned,s02
s05,s11,2.0,13.164138762385432,1.0,14.0,15.0,,,,,,,,,stage1_pruned,s02
s26,s11,2.0,13.179231426321838,1.0,15.0,16.0,,,,,,,,,stage1_pruned,s02
s32,s11,2.0,13.328238328448522,1.0,16.0,17.0,,,,,,,,,stage1_pruned,s02
s13,s11,2.0,13.369128648658114,1.0,17.0,18.0,,,,,,,,,stage1_pruned,s02
s16,s11,2.0,13.400610724060973,1.0,18.0,19.0,,,,,,,,,stage1_pruned,s02
s19,s11,2.0,13.422092011058158,1.0,19.0,20.0,,,,,,,,,stage1_pruned,s02
s08,s11,2.0,13.452120022910728,1.0,20.0,21.0,,,,,,,,,stage1_pruned,s02
s07,s11,2.0,13.465659719563247,1.0,21.0,22.0,,,,,,,,,stage1_pruned,s02
s21,s11,2.0,13.465735091991109,1.0,22.0,23.0,,,,,,,,,stage1_pruned,s02
s15,s11,2.0,13.582197427556919,1.0,23.0,24.0,,,,,,,,,stage1_pruned,s02
s31,s11,2.0,13.67634332952401,1.0,24.0,25.0,,,,,,,,,stage1_pruned,s02
s20,s11,2.0,13.68137719104413,1.0,25.0,26.0,,,,,,,,,stage1_pruned,s02
s03,s11,2.0,13.71615189737327,1.0,26.0,27.0,,,,,,,,,stage1_pruned,s02
s30,s11,2.0,13.817209839562226,1.0,27.0,28.0,,,,,,,,,stage1_pruned,s02
s29,s11,2.0,13.820081103021362,1.0,28.0,29.0,,,,,,,,,stage1_pruned,s02
s23,s11,2.0,14.017667146666072,1.0,29.0,30.0,,,,,,,,,stage1_pruned,s02
s27,s11,2.0,14.035294958057197,1.0,30.0,31.0,,,,,,,,,stage1_pruned,s02
s01,s11,2.0,14.392265169371113,1.0,31.0,32.0,,,,,,,,,stage1_pruned,s02
s06,s12,2.0,8.964895284270053,2.0,2.0,4.0,60.0,0.6666666666666666,0.30775862068965515,1.0,1.0,0.7172413793103448,0.9488908105452393,0.7524445405272621,stage2_probe,s06
s13,s12,2.0,9.639470848803654,2.0,5.0,7.0,90.0,1.0,0.1353448275862069,1.0,1.0,0.6344827586206897,0.8483335002276279,0.7463821922527607,stage2_probe,s06
s18,s12,2.0,9.221332545736184,2.0,3.0,5.0,5.0,0.05555555555555555,0.5551724137931034,0.5,1.0,0.7474137931034482,0.9592545000261585,0.6168132997139517,stage2_probe,s06
s28,s12,2.0,8.51308097766318,2.0,1.0,3.0,15.0,0.16666666666666666,0.04396551724137931,0.5,1.0,0.7431034482758619,0.8124188051980692,0.5230347333633517,stage2_probe,s06
s16,s12,2.0,9.613991283039379,2.0,4.0,6.0,24.0,0.26666666666666666,0.026724137931034484,0.5,1.0,0.6577586206896552,0.8076590770622781,0.5172795055772519,stage2_probe,s06
s26,s12,2.0,9.733212912689929,2.0,6.0,8.0,,,,,,,,,stage1_pruned,s06
s07,s12,2.0,9.801747011169239,2.0,7.0,9.0,,,,,,,,,stage1_pruned,s06
s08,s12,2.0,9.891299377493217,2.0,8.0,10.0,,,,,,,,,stage1_pruned,s06
s15,s12,2.0,9.911485642421225,2.0,9.0,11.0,,,,,,,,,stage1_pruned,s06
s05,s12,2.0,10.025427784367151,2.0,10.0,12.0,,,,,,,,,stage1_pruned,s06
s04,s12,2.0,10.096463529718179,2.0,11.0,13.0,,,,,,,,,stage1_pruned,s06
s32,s12,2.0,10.18293313514975,2.0,12.0,14.0,,,,,,,,,stage1_pruned,s06
s09,s12,2.0,10.215477495981464,2.0,13.0,15.0,,,,,,,,,stage1_pruned,s06
s10,s12,2.0,10.23202742233374,2.0,14.0,16.0,,,,,,,,,stage1_pruned,s06
s19,s12,2.0,10.266866428546434,2.0,15.0,17.0,,,,,,,,,stage1_pruned,s06
s02,s12,2.0,10.290132688499002,2.0,16.0,18.0,,,,,,,,,stage1_pruned,s06
s20,s12,2.0,10.318840116399649,2.0,17.0,19.0,,,,,,,,,stage1_pruned,s06
s14,s12,2.0,10.355308458325032,2.0,18.0,20.0,,,,,,,,,stage1_pruned,s06
s17,s12,2.0,10.526043743411664,2.0,19.0,21.0,,,,,,,,,stage1_pruned,s06
s31,s12,2.0,10.806776223768917,2.0,20.0,22.0,,,,,,,,,stage1_pruned,s06
s30,s12,2.0,10.951285913938442,2.0,21.0,23.0,,,,,,,,,stage1_pruned,s06
s03,s12,2.0,11.033185189834574,2.0,22.0,24.0,,,,,,,,,stage1_pruned,s06
s29,s12,1.9833333333333334,11.147998408383701,1.0,24.0,25.0,,,,,,,,,stage1_pruned,s06
s25,s12,2.0,11.082793003559622,2.0,23.0,25.0,,,,,,,,,stage1_pruned,s06
s24,s12,2.0,11.287549997341157,2.0,25.0,27.0,,,,,,,,,stage1_pruned,s06
s21,s12,2.0,11.368686647365244,2.0,26.0,28.0,,,,,,,,,stage1_pruned,s06
s27,s12,2.0,11.608359176525907,2.0,27.0,29.0,,,,,,,,,stage1_pruned,s06
s22,s12,2.0,11.957816951866779,2.0,28.0,30.0,,,,,,,,,stage1_pruned,s06
s23,s12,2.0,11.980962188597765,2.0,29.0,31.0,,,,,,,,,stage1_pruned,s06
s11,s12,2.0,12.016635225156385,2.0,30.0,32.0,,,,,,,,,stage1_pruned,s06
s01,s12,2.0,13.275799838895514,2.0,31.0,33.0,,,,,,,,,stage1_pruned,s06
s18,s13,2.0,8.934051492140936,2.0,5.0,7.0,60.0,0.6666666666666666,0.3689655172413793,1.0,1.0,0.803448275862069,0.942225145809675,0.7815940159111735,stage2_probe,s18
s19,s13,2.0,8.636196461662355,2.0,2.0,4.0,6.0,0.06666666666666667,0.05517241379310345,0.5,1.0,0.7818965517241379,0.8789741343830069,0.5213624998225985,stage2_probe,s18
s15,s13,2.0,8.773285742499864,2.0,3.0,5.0,5.0,0.05555555555555555,0.05603448275862069,0.5,1.0,0.6025862068965517,0.8239508427857668,0.4812550134036562,stage2_probe,s18
s10,s13,2.0,8.919967174519662,2.0,4.0,6.0,8.0,0.08888888888888889,0.09655172413793103,0.0,1.0,0.6991379310344827,0.8863957564556336,0.41679105219059776,stage2_probe,s18
s08,s13,2.0,8.466998733305473,2.0,1.0,3.0,8.0,0.08888888888888889,0.007758620689655172,0.0,1.0,0.6913793103448276,0.7807939008912799,0.3922006145847939,stage2_probe,s18
s06,s13,2.0,9.021499897327631,2.0,6.0,8.0,,,,,,,,,stage1_pruned,s18
s26,s13,2.0,9.03342535662053,2.0,7.0,9.0,,,,,,,,,stage1_pruned,s18
s31,s13,2.0,9.140519479793552,2.0,8.0,10.0,,,,,,,,,stage1_pruned,s18
s16,s13,2.0,9.15372944014824,2.0,9.0,11.0,,,,,,,,,stage1_pruned,s18
s20,s13,1.9833333333333334,9.224899684009673,1.0,11.0,12.0,,,,,,,,,stage1_pruned,s18
s17,s13,2.0,9.222386982951496,2.0,10.0,12.0,,,,,,,,,stage1_pruned,s18
s32,s13,2.0,9.226583896925098,2.0,12.0,14.0,,,,,,,,,stage1_pruned,s18
s07,s13,2.0,9.280620957010818,2.0,13.0,15.0,,,,,,,,,stage1_pruned,s18
s12,s13,2.0,9.527346581139822,2.0,14.0,16.0,,,,,,,,,stage1_pruned,s18
s28,s13,2.0,9.666866638418814,2.0,15.0,17.0,,,,,,,,,stage1_pruned,s18
s05,s13,2.0,9.736854713939222,2.0,16.0,18.0,,,,,,,,,stage1_pruned,s18
s09,s13,2.0,9.760048342129227,2.0,17.0,19.0,,,,,,,,,stage1_pruned,s18
s30,s13,2.0,9.928376948040073,2.0,18.0,20.0,,,,,,,,,stage1_pruned,s18
s14,s13,2.0,10.027188772442315,2.0,19.0,21.0,,,,,,,,,stage1_pruned,s18
s29,s13,2.0,10.218584852875276,2.0,20.0,22.0,,,,,,,,,stage1_pruned,s18
s21,s13,2.0,10.328931580273622,2.0,21.0,23.0,,,,,,,,,stage1_pruned,s18
s27,s13,2.0,10.756377904601832,2.0,22.0,24.0,,,,,,,,,stage1_pruned,s18
s02,s13,2.0,10.870685539215245,2.0,23.0,25.0,,,,,,,,,stage1_pruned,s18
s04,s13,2.0,10.900335918990413,2.0,24.0,26.0,,,,,,,,,stage1_pruned,s18
s24,s13,2.0,11.1465610307698,2.0,25.0,27.0,,,,,,,,,stage1_pruned,s18
s23,s13,2.0,11.475323590638737,2.0,26.0,28.0,,,,,,,,,stage1_pruned,s18
s03,s13,2.0,11.638344699867,2.0,27.0,29.0,,,,,,,,,stage1_pruned,s18
s25,s13,2.0,12.152780221209746,2.0,28.0,30.0,,,,,,,,,stage1_pruned,s18
s01,s13,2.0,12.672450724026492,2.0,29.0,31.0,,,,,,,,,stage1_pruned,s18
s22,s13,2.0,12.800155702788958,2.0,30.0,32.0,,,,,,,,,stage1_pruned,s18
s11,s13,2.0,13.293746054434918,2.0,31.0,33.0,,,,,,,,,stage1_pruned,s18
s15,s14,2.0,8.94722718110911,2.0,2.0,4.0,5.0,0.05555555555555555,0.09741379310344828,0.5,1.0,0.7025862068965517,0.8506073880217606,0.5108637027344214,stage2_probe,s15
s16,s14,2.0,9.37977980517609,2.0,5.0,7.0,9.0,0.1,0.01206896551724138,0.5,1.0,0.6775862068965517,0.8797357891651452,0.4969178239410159,stage2_probe,s15
s05,s14,2.0,9.31930573522976,2.0,4.0,6.0,6.0,0.06666666666666667,0.009482758620689655,0.5,1.0,0.6767241379310345,0.8022485002147549,0.48735380432108255,stage2_probe,s15
s09,s14,2.0,9.08922102208317,2.0,3.0,5.0,8.0,0.08888888888888889,0.007758620689655172,0.0,1.0,0.6267241379310345,0.8020321754189073,0.3803314938284167,stage2_probe,s15
s32,s14,2.0,8.90721634878563,2.0,1.0,3.0,2.0,0.022222222222222223,0.0017241379310344827,0.0,1.0,0.6017241379310344,0.7577649076464529,0.3619112338880698,stage2_probe,s15
s26,s14,2.0,9.38131750614432,2.0,6.0,8.0,,,,,,,,,stage1_pruned,s15
s08,s14,2.0,9.40126191914286,2.0,7.0,9.0,,,,,,,,,stage1_pruned,s15
s10,s14,2.0,9.441271710051348,2.0,8.0,10.0,,,,,,,,,stage1_pruned,s15
s18,s14,2.0,9.5227390553661,2.0,9.0,11.0,,,,,,,,,stage1_pruned,s15
s19,s14,2.0,9.555139799169286,2.0,10.0,12.0,,,,,,,,,stage1_pruned,s15
s30,s14,2.0,9.568973180577299,2.0,11.0,13.0,,,,,,,,,stage1_pruned,s15
s17,s14,2.0,9.688737183150625,2.0,12.0,14.0,,,,,,,,,stage1_pruned,s15
s20,s14,2.0,9.738814022731226,2.0,13.0,15.0,,,,,,,,,stage1_pruned,s15
s07,s14,2.0,9.890822421071315,2.0,14.0,16.0,,,,,,,,,stage1_pruned,s15
s31,s14,2.0,9.964883300795886,2.0,15.0,17.0,,,,,,,,,stage1_pruned,s15
s06,s14,2.0,9.986097814227342,2.0,16.0,18.0,,,,,,,,,stage1_pruned,s15
s13,s14,2.0,10.015787095161746,2.0,17.0,19.0,,,,,,,,,stage1_pruned,s15
s21,s14,2.0,10.101508451741845,2.0,18.0,20.0,,,,,,,,,stage1_pruned,s15
s12,s14,2.0,10.411467871859486,2.0,19.0,21.0,,,,,,,,,stage1_pruned,s15
s28,s14,2.0,10.448836598750486,2.0,20.0,22.0,,,,,,,,,stage1_pruned,s15
s25,s14,2.0,10.529193460442906,2.0,21.0,23.0,,,,,,,,,stage1_pruned,s15
s24,s14,2.0,10.632628090065246,2.0,22.0,24.0,,,,,,,,,stage1_pruned,s15
s29,s14,2.0,10.74977634396904,2.0,23.0,25.0,,,,,,,,,stage1_pruned,s15
s27,s14,2.0,10.883327589557814,2.0,24.0,26.0,,,,,,,,,stage1_pruned,s15
s03,s14,2.0,10.908221163533534,2.0,25.0,27.0,,,,,,,,,stage1_pruned,s15
s02,s14,2.0,11.173360299519297,2.0,26.0,28.0,,,,,,,,,stage1_pruned,s15
s04,s14,2.0,11.222167874637968,2.0,27.0,29.0,,,,,,,,,stage1_pruned,s15
s23,s14,2.0,11.43940685226178,2.0,28.0,30.0,,,,,,,,,stage1_pruned,s15
s22,s14,2.0,12.007963540922184,2.0,29.0,31.0,,,,,,,,,stage1_pruned,s15
s01,s14,1.9833333333333334,12.735579366304965,1.0,31.0,32.0,,,,,,,,,stage1_pruned,s15
s11,s14,2.0,12.660284954967562,2.0,30.0,32.0,,,,,,,,,stage1_pruned,s15
s07,s15,2.0,7.799357341181762,2.0,3.0,5.0,90.0,1.0,0.4413793103448276,1.0,1.0,0.7474137931034484,0.9400167813352146,0.834759459756416,stage2_probe,s07
s10,s15,2.0,8.175483266467031,2.0,5.0,7.0,20.0,0.2222222222222222,0.24310344827586206,0.5,1.0,0.8120689655172413,0.8779563977106388,0.588265635977486,stage2_probe,s07
s16,s15,2.0,7.909300101821583,2.0,4.0,6.0,15.0,0.16666666666666666,0.15948275862068967,0.5,1.0,0.721551724137931,0.884221036083888,0.5454179483559185,stage2_probe,s07
s32,s15,2.0,7.6960622066578175,2.0,2.0,4.0,5.0,0.05555555555555555,0.04310344827586207,0.5,1.0,0.6758620689655173,0.8389182404413921,0.49407234880367884,stage2_probe,s07
s08,s15,1.9833333333333334,7.670372608452254,1.0,1.0,2.0,8.0,0.08888888888888889,0.010344827586206896,0.0,1.0,0.6120689655172413,0.7828852994339977,0.37696035692572283,stage2_probe,s07
s05,s15,2.0,8.27581060482143,2.0,6.0,8.0,,,,,,,,,stage1_pruned,s07
s21,s15,2.0,8.417551306444393,2.0,7.0,9.0,,,,,,,,,stage1_pruned,s07
s19,s15,2.0,8.517370214086599,2.0,8.0,10.0,,,,,,,,,stage1_pruned,s07
s20,s15,2.0,8.684777166961904,2.0,9.0,11.0,,,,,,,,,stage1_pruned,s07
s31,s15,2.0,8.830291903330165,2.0,10.0,12.0,,,,,,,,,stage1_pruned,s07
s13,s15,2.0,8.852444994660427,2.0,11.0,13.0,,,,,,,,,stage1_pruned,s07
s26,s15,2.0,9.028874172098638,2.0,12.0,14.0,,,,,,,,,stage1_pruned,s07
s30,s15,2.0,9.036021039251375,2.0,13.0,15.0,,,,,,,,,stage1_pruned,s07
s14,s15,2.0,9.050420349243845,2.0,14.0,16.0,,,,,,,,,stage1_pruned,s07
s03,s15,2.0,9.147944542354153,2.0,15.0,17.0,,,,,,,,,stage1_pruned,s07
s27,s15,2.0,9.351603507398686,2.0,16.0,18.0,,,,,,,,,stage1_pruned,s07
s06,s15,2.0,9.389292455863085,2.0,17.0,19.0,,,,,,,,,stage1_pruned,s07
s18,s15,2.0,9.468506858671157,2.0,18.0,20.0,,,,,,,,,stage1_pruned,s07
s23,s15,2.0,9.483207733576387,2.0,19.0,21.0,,,,,,,,,stage1_pruned,s07
s28,s15,2.0,9.860860065199137,2.0,20.0,22.0,,,,,,,,,stage1_pruned,s07
s17,s15,2.0,9.895570946244474,2.0,21.0,23.0,,,,,,,,,stage1_pruned,s07
s12,s15,2.0,9.981043958360472,2.0,22.0,24.0,,,,,,,,,stage1_pruned,s07
s29,s15,2.0,10.022562975130304,2.0,23.0,25.0,,,,,,,,,stage1_pruned,s07
s09,s15,2.0,10.187709727414328,2.0,24.0,26.0,,,,,,,,,stage1_pruned,s07
s02,s15,2.0,10.302188295462297,2.0,25.0,27.0,,,,,,,,,stage1_pruned,s07
s04,s15,2.0,10.626463651364102,2.0,26.0,28.0,,,,,,,,,stage1_pruned,s07
s01,s15,1.9833333333333334,11.344583665377145,1.0,28.0,29.0,,,,,,,,,stage1_pruned,s07
s24,s15,2.0,10.825855115005734,2.0,27.0,29.0,,,,,,,,,stage1_pruned,s07
s25,s15,2.0,12.203970188820511,2.0,29.0,31.0,,,,,,,,,stage1_pruned,s07
s22,s15,2.0,12.511031336997625,2.0,30.0,32.0,,,,,,,,,stage1_pruned,s07
s11,s15,2.0,13.59983925095734,2.0,31.0,33.0,,,,,,,,,stage1_pruned,s07
s15,s16,2.0,7.775165519782752,1.0,3.0,4.0,90.0,1.0,0.2974137931034483,1.0,1.0,0.7706896551724137,0.9148971290027357,0.8093655461053093,stage2_probe,s15
s10,s16,2.0,7.791640653670153,1.0,4.0,5.0,60.0,0.6666666666666666,0.2189655172413793,1.0,1.0,0.7870689655172414,0.8860158752485193,0.7455076903141502,stage2_probe,s15
s32,s16,2.0,7.19429936331246,1.0,2.0,3.0,34.0,0.37777777777777777,0.17586206896551723,0.5,1.0,0.6568965517241379,0.8538258400543176,0.5659096828073137,stage2_probe,s15
s27,s16,2.0,7.9992110892109745,1.0,5.0,6.0,5.0,0.05555555555555555,0.29310344827586204,0.5,1.0,0.7198275862068966,0.9465130103579005,0.5582451907477801,stage2_probe,s15
s08,s16,2.0,6.557853019467752,1.0,1.0,2.0,6.0,0.06666666666666667,0.03017241379310345,0.5,1.0,0.6508620689655172,0.8317599182135359,0.48779489246240093,stage2_probe,s15
s07,s16,2.0,8.13186143719638,1.0,6.0,7.0,,,,,,,,,stage1_pruned,s15
s20,s16,2.0,8.284520535704385,1.0,7.0,8.0,,,,,,,,,stage1_pruned,s15
s21,s16,2.0,8.569327424274341,1.0,8.0,9.0,,,,,,,,,stage1_pruned,s15
s26,s16,2.0,8.726486459169532,1.0,9.0,10.0,,,,,,,,,stage1_pruned,s15
s30,s16,2.0,8.727584542782648,1.0,10.0,11.0,,,,,,,,,stage1_pruned,s15
s31,s16,2.0,8.819261969822024,1.0,11.0,12.0,,,,,,,,,stage1_pruned,s15
s18,s16,2.0,8.835112028028865,1.0,12.0,13.0,,,,,,,,,stage1_pruned,s15
s23,s16,2.0,8.962468404507959,1.0,13.0,14.0,,,,,,,,,stage1_pruned,s15
s19,s16,2.0,9.055230068652667,1.0,14.0,15.0,,,,,,,,,stage1_pruned,s15
s13,s16,2.0,9.077615494469676,1.0,15.0,16.0,,,,,,,,,stage1_pruned,s15
s14,s16,2.0,9.213542078389565,1.0,16.0,17.0,,,,,,,,,stage1_pruned,s15
s29,s16,2.0,9.29258135729649,1.0,17.0,18.0,,,,,,,,,stage1_pruned,s15
s06,s16,2.0,9.343841174525567,1.0,18.0,19.0,,,,,,,,,stage1_pruned,s15
s03,s16,2.0,9.464376533462135,1.0,19.0,20.0,,,,,,,,,stage1_pruned,s15
s05,s16,2.0,9.569077813681753,1.0,20.0,21.0,,,,,,,,,stage1_pruned,s15
s12,s16,2.0,9.654118860336888,1.0,21.0,22.0,,,,,,,,,stage1_pruned,s15
s17,s16,2.0,9.789057968662881,1.0,22.0,23.0,,,,,,,,,stage1_pruned,s15
s02,s16,2.0,10.296216590398773,1.0,23.0,24.0,,,,,,,,,stage1_pruned,s15
s09,s16,2.0,10.348831737805426,1.0,24.0,25.0,,,,,,,,,stage1_pruned,s15
s28,s16,2.0,10.362111586479552,1.0,25.0,26.0,,,,,,,,,stage1_pruned,s15
s01,s16,2.0,10.600046456441023,1.0,26.0,27.0,,,,,,,,,stage1_pruned,s15
s24,s16,2.0,11.138826020628265,1.0,27.0,28.0,,,,,,,,,stage1_pruned,s15
s04,s16,2.0,11.191136442300309,1.0,28.0,29.0,,,,,,,,,stage1_pruned,s15
s25,s16,2.0,12.464213569501581,1.0,29.0,30.0,,,,,,,,,stage1_pruned,s15
s22,s16,2.0,13.08512457186799,1.0,30.0,31.0,,,,,,,,,stage1_pruned,s15
s11,s16,2.0,13.479392603624751,1.0,31.0,32.0,,,,,,,,,stage1_pruned,s15
s19,s17,2.0,9.16206812159208,2.0,4.0,6.0,90.0,1.0,0.21724137931034482,1.0,1.0,0.6474137931034483,0.8889101383355661,0.7673765413995369,stage2_probe,s19
s13,s17,2.0,9.073718557470682,2.0,3.0,5.0,90.0,1.0,0.21982758620689655,1.0,1.0,0.5887931034482758,0.9073760573689987,0.7570929407994844,stage2_probe,s19
s26,s17,2.0,8.573011964431483,2.0,1.0,3.0,42.0,0.4666666666666667,0.03793103448275862,0.5,1.0,0.6637931034482759,0.8034083016613646,0.5505152426692752,stage2_probe,s19
s10,s17,2.0,9.386749519810722,2.0,5.0,7.0,30.0,0.3333333333333333,0.13017241379310346,0.5,1.0,0.625,0.8778822192829172,0.5449285937227666,stage2_probe,s19
s08,s17,2.0,9.072870309839697,2.0,2.0,4.0,6.0,0.06666666666666667,0.014655172413793103,0.5,1.0,0.5637931034482759,0.8078249224753296,0.4660809012961803,stage2_probe,s19
s32,s17,2.0,9.54800830501931,2.0,6.0,8.0,,,,,,,,,stage1_pruned,s19
s14,s17,2.0,9.598401170054677,2.0,7.0,9.0,,,,,,,,,stage1_pruned,s19
s06,s17,2.0,9.69980911261438,2.0,8.0,10.0,,,,,,,,,stage1_pruned,s19
s05,s17,2.0,9.704422483488864,2.0,9.0,11.0,,,,,,,,,stage1_pruned,s19
s31,s17,1.9833333333333334,9.721819655560214,1.0,11.0,12.0,,,,,,,,,stage1_pruned,s19
s30,s17,2.0,9.707458584560506,2.0,10.0,12.0,,,,,,,,,stage1_pruned,s19
s16,s17,2.0,9.748628695011218,2.0,12.0,14.0,,,,,,,,,stage1_pruned,s19
s15,s17,2.0,9.787698511950659,2.0,13.0,15.0,,,,,,,,,stage1_pruned,s19
s18,s17,2.0,9.896321120494006,2.0,14.0,16.0,,,,,,,,,stage1_pruned,s19
s24,s17,2.0,9.960234722881196,2.0,15.0,17.0,,,,,,,,,stage1_pruned,s19
s09,s17,2.0,9.999493389368572,2.0,16.0,18.0,,,,,,,,,stage1_pruned,s19
s28,s17,2.0,10.199914296617852,2.0,17.0,19.0,,,,,,,,,stage1_pruned,s19
s04,s17,2.0,10.287474285012305,2.0,18.0,20.0,,,,,,,,,stage1_pruned,s19
s20,s17,2.0,10.559625287443533,2.0,19.0,21.0,,,,,,,,,stage1_pruned,s19
s12,s17,2.0,10.578157113504876,2.0,20.0,22.0,,,,,,,,,stage1_pruned,s19
s29,s17,2.0,10.716969984807413,2.0,21.0,23.0,,,,,,,,,stage1_pruned,s19
s02,s17,2.0,10.747025261412462,2.0,22.0,24.0,,,,,,,,,stage1_pruned,s19
s27,s17,2.0,10.83906956521616,2.0,23.0,25.0,,,,,,,,,stage1_pruned,s19
s07,s17,2.0,10.867146742922218,2.0,24.0,26.0,,,,,,,,,stage1_pruned,s19
s21,s17,2.0,11.176202255717637,2.0,25.0,27.0,,,,,,,,,stage1_pruned,s19
s23,s17,2.0,11.336158859251883,2.0,26.0,28.0,,,,,,,,,stage1_pruned,s19
